ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0055078,sodium ion homeostasis,12/3264,20/11134,0.6,2.0466911764705884,3.0171171821597063,0.00413736930474038,0.031004585488688965,0.031004585488688962,SLC8A1/ATP1A2/EDNRB/CHP1/AGT/ATP1A1/AGTR1/ATP1B1/EDNRA/SCN7A/NPR1/CORIN,12
GO:0046394,carboxylic acid biosynthetic process,79/3264,208/11134,0.3798076923076923,1.29558175433635,2.771229574979962,0.004137781932999538,0.031004585488688965,0.031004585488688962,PLA2G4A/ANGPTL4/CTH/ERLIN2/ALOX15B/PTGS2/ACACB/SHMT1/GLUL/ALDH18A1/GLUD1/NR1H2/ALDH1A1/NANS/KLHL25/DEGS1/ALDH1A3/SCP2/PDK4/ACSL1/RBP1/CDO1/MTHFD1L/ASS1/MGLL/GGT5/ELOVL5/GSTM2/PNPLA8/PYCR1/ELOVL1/ASNS/GLS/ME3/ABAT/PTGIS/OLAH/ASL/OSBPL9/TRIB3/UGDH/APOC1/GAMT/PER2/GPX4/ACSS1/FGFR4/ACOX2/SCD/SLC38A1/BRCA1/CASP1/PRKAG2/DAGLB/PRKAA1/AKR1C3/OSBPL1A/CBS/PTGS1/PSAT1/CTHRC1/LOC102724560/ACSL4/FADS3/ABHD2/CYP39A1/ADI1/BHMT2/MTHFD1/SHMT2/ABHD3/PYCR2/PHGDH/BCAT2/MLYCD/HSD17B4/PTGES/OSBPL3/OSBPL7,79
GO:0106027,neuron projection organization,31/3264,69/11134,0.4492753623188406,1.532546533105996,2.857591934305892,0.0041626102849756895,0.031094506412268325,0.031094506412268325,LRRK2/EPHB2/SIPA1L1/PTPRD/MAP1A/INSR/PPFIA2/EEF2K/PAK3/SMAD3/CFL1/VPS35/ZNF365/EPHB3/DLG4/WASL/ABI2/PDLIM5/CAPRIN1/NEDD9/ARHGAP32/PTEN/PRNP/ABHD17B/IGF1R/LGMN/EPHA4/ARF1/TANC2/PSEN1/MAPRE3,31
GO:0140238,presynaptic endocytosis,31/3264,69/11134,0.4492753623188406,1.532546533105996,2.857591934305892,0.0041626102849756895,0.031094506412268325,0.031094506412268325,LRRK2/AP2A1/BIN1/FCHO2/DNM1/ACTG1/SH3GL1/RAC1/SYT7/ROCK1/AMPH/CALM1/STON2/SYNJ1/RAB27B/DNAJC6/DNM3/CTBP1/CLTB/AP3M2/PIK3C3/ARF6/ACTB/MYLK/VAMP2/MX1/ARPC3/SYNJ2/ITSN1/TOR1A/STON1,31
GO:0010611,regulation of cardiac muscle hypertrophy,22/3264,45/11134,0.4888888888888889,1.667674291938998,2.890137686383944,0.004324227239426734,0.03220254017932535,0.032202540179325355,PPARA/SMAD3/LMCD1/MEF2A/ROCK1/CTDP1/HAND2/JUND/ADRA1B/RGS4/ARRB1/AGT/CERS1/NR4A3/PPARG/FOXO1/G6PD/TNFRSF1B/NOTCH1/FOXP1/ERRFI1/ROCK2,22
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,22/3264,45/11134,0.4888888888888889,1.667674291938998,2.890137686383944,0.004324227239426734,0.03220254017932535,0.032202540179325355,FHL1/GPNMB/CDKN1A/CRLF3/CDK2AP2/INHBA/KLF4/DCUN1D3/CDKN2B/E2F7/RB1/MUC1/CCL2/CACNB4/RBL2/TP53/PTEN/PKD2/JADE1/CDC73/FAM107A/WEE1,22
GO:0046777,protein autophosphorylation,36/3264,83/11134,0.43373493975903615,1.4795357902197024,2.8239245986191746,0.0043492203505598945,0.032338988128089524,0.032338988128089524,LRRK2/INSR/DAPK3/EEF2K/RASSF2/JAK2/PDGFRA/TNIK/PDGFRB/MEX3B/PIKFYVE/SIK2/PTK2B/DAPK2/FGFR2/MAPK3/PDGFA/MAP3K3/PRKD1/CHP1/OXSR1/NRG1/CAMKK2/FGFR4/STK17B/ULK3/PEAK1/VEGFA/TOM1L1/MAP3K12/IGF1R/ULK2/ERRFI1/ACVR1B/NEK6/NEK10,36
GO:0002573,myeloid leukocyte differentiation,49/3264,120/11134,0.4083333333333333,1.3928870506535949,2.786631969855981,0.0044187067066861355,0.032805344738153726,0.032805344738153726,SOCS1/ACIN1/NR3C1/CSF1/TCTA/CDK6/IFI16/MYH9/ANXA2/GPR137B/JAGN1/HSF1/TGFBR2/TLR3/INHBA/CEBPB/TNFAIP6/BATF2/GAB2/IL20RB/PIK3CD/CAMK4/ZFP36L1/FARP2/CORO1C/SBNO2/IL31RA/FSTL3/NEDD9/OSTM1/TMEM64/UBASH3B/MTOR/CFLAR/SLC4A2/PPARG/INPP5D/PIR/MYC/LIF/BATF3/MAPK14/VEGFA/IL34/FOXP1/MAFB/LRRC17/STAT5A/RUNX1,49
GO:0046209,nitric oxide metabolic process,25/3264,53/11134,0.4716981132075472,1.6090339437661856,2.8620931809074843,0.004436177540685797,0.03288469222820297,0.03288469222820297,PTGS2/PPARA/INSR/SMAD3/JAK2/RAC1/GCHFR/HSP90AB1/ASS1/GCH1/CAV1/KLF4/ADNP/PTGIS/ASL/HSP90AA1/AKT1/DDAH1/CYGB/ESR1/NQO1/PKD2/PIK3CB/ROCK2/SLC7A6,25
GO:0008643,carbohydrate transport,32/3264,72/11134,0.4444444444444444,1.5160675381263615,2.829109625557296,0.004449919298723871,0.032895566983982986,0.03289556698398298,AQP11/SLC2A10/RTN2/IRS1/INSR/SLC27A4/PIK3R1/SLC26A6/SLC17A5/SORBS1/RSC1A1/GRB10/SLC45A1/MFSD12/PTPRM/TRIB3/AKT1/CERS1/OPN3/INPP5K/ARPP19/ENPP1/PID1/PRKAG2/RAB4B/NR4A3/LEP/CLTCL1/AQP3/PTPN11/IRS2/SLC2A12,32
GO:0071248,cellular response to metal ion,42/3264,100/11134,0.42,1.4326838235294115,2.7989683164474646,0.004451215334466344,0.032895566983982986,0.03289556698398298,LRRK2/CARF/MT2A/RASGRP2/ASPH/EEF2K/CPNE3/RASA4B/ITPKB/PPIF/INHBB/MEF2A/MT1E/ENDOG/WNT5A/DLG4/CAPN3/CACYBP/HSF1/ADCY8/MT1M/BECN1/ATF4/MT1X/TFAP2A/B2M/ATP13A2/PLCG2/TUBA1A/PRKAA1/AKR1C3/MEF2C/PRNP/PKD2/ITPKC/SCN5A/CLIC4/MAP1LC3A/LGMN/BMP6/ADCY1/PPP5C,42
GO:0007043,cell-cell junction assembly,37/3264,86/11134,0.43023255813953487,1.4675886342909257,2.8032714400848207,0.004562482498590301,0.03361537257320027,0.03361537257320027,CDH10/EPHB2/FLOT1/ANK2/ACTG1/CDH6/VCL/RAC1/ROCK1/CDH24/CNTNAP1/TJP1/CAV1/ABI2/PRKCH/TRPV4/AGT/CLDN11/EPB41L3/PKP2/CD9/TLN1/ACTB/CDH4/FBF1/TBX5/MPDZ/FLCN/NPHP1/FSCN1/HIPK1/ACVRL1/WDR1/ROCK2/AMOT/TLN2/MYO1C,37
GO:0060348,bone development,37/3264,86/11134,0.43023255813953487,1.4675886342909257,2.8032714400848207,0.004562482498590301,0.03361537257320027,0.03361537257320027,AKAP13/PHEX/SULF2/SFRP4/FBLN5/TSKU/FGFR2/ANXA2/GREM1/PRKG1/TMEM119/STC1/TRPV4/SOX9/TFAP2A/SH3PXD2B/ATG9A/PLXNB1/ADAMTS7/OSR2/ZBTB16/MEF2C/MAPK11/TP53/BMPR1B/MAPK14/COL3A1/LEP/SBDS/TGM2/FOXP1/CYP26B1/BMP6/OGN/MSX2/LRRC17/SULF1,37
GO:0070661,leukocyte proliferation,51/3264,126/11134,0.40476190476190477,1.3807043650793651,2.767659966840471,0.004608173431304708,0.03387247342429589,0.0338724734242959,EPHB2/HLA-A/EMP2/NFKBIZ/CSF1/BTN3A1/PLA2G2A/JAK2/IL6/CD40/GPNMB/TCF3/SDC4/MAPK3/TGFBR2/CEBPB/GREM1/TNFSF9/DLG5/CD274/PNP/NPR3/LGALS3/IGFBP2/TNFAIP3/CDKN2A/LMBR1L/FGF10/MEF2C/GNRH1/SLC4A2/TNFRSF14/ANXA1/PRNP/VCAM1/MYC/TNFRSF1B/BCL2/LEP/HLA-E/IL34/IRF1/IGF2/CD276/PTPN11/IL12A/IRS2/MAPK8IP1/LGALS9/TNFSF13B/CTPS1,51
GO:0007498,mesoderm development,20/3264,40/11134,0.5,1.7055759803921569,2.878879692145896,0.004632312269040466,0.03387247342429589,0.0338724734242959,SECTM1/CITED2/ITGB3/SMO/JAK2/EYA1/MEST/FGFR2/AHDC1/KLF4/ZFPM2/GDF11/ITGB1/ZFP36L1/TBX3/DKK1/ITGA2/KDM6B/VEGFA/ITGA8,20
GO:0038066,p38MAPK cascade,20/3264,40/11134,0.5,1.7055759803921569,2.878879692145896,0.004632312269040466,0.03387247342429589,0.0338724734242959,MAP3K6/ZFP36/MAP3K5/DUSP1/HAND2/RELL1/BECN1/ZFP36L1/MAP2K3/GADD45B/DUSP10/MAPK11/MAP3K4/MAPK14/LEP/MFHAS1/MAP1LC3A/SPHK1/PER1/LGALS9,20
GO:0042267,natural killer cell mediated cytotoxicity,20/3264,40/11134,0.5,1.7055759803921569,2.878879692145896,0.004632312269040466,0.03387247342429589,0.0338724734242959,TUBB/HLA-A/SERPINB9/NFKBIZ/PIK3R1/CEBPG/MICA/HLA-B/PIK3C3/KIF5B/INPP5D/PIK3CB/CADM1/LEP/HLA-E/RAET1G/CRK/IL12A/LGALS9/ARL8B,20
GO:0080164,regulation of nitric oxide metabolic process,20/3264,40/11134,0.5,1.7055759803921569,2.878879692145896,0.004632312269040466,0.03387247342429589,0.0338724734242959,PTGS2/INSR/SMAD3/JAK2/RAC1/GCHFR/HSP90AB1/ASS1/CAV1/KLF4/ADNP/PTGIS/ASL/HSP90AA1/AKT1/DDAH1/ESR1/PKD2/PIK3CB/ROCK2,20
GO:0023061,signal release,90/3264,242/11134,0.371900826446281,1.2686102333495382,2.720634707977602,0.004649097290344517,0.033944011541551536,0.033944011541551536,LRRK2/RAB11FIP1/C1QTNF1/SYNGR3/STXBP4/IRS1/CCKAR/PPFIA2/TRPM4/GLUD1/CADPS2/IL6R/GNAQ/RAB11FIP3/VPS35/ABCC4/ADORA1/JAK2/IL6/HTR2A/RAC1/INHBB/CYP19A1/NKX6-1/SYT7/EDNRB/TARDBP/MCTP1/SRI/JAGN1/SNAP47/TM7SF3/ADCY8/SYNJ1/INHBA/SOX4/PREPL/CPT1A/BEST1/PRKD1/NADK/SLC38A2/PCSK5/BRSK1/ABAT/STXBP5/AGT/RAP1B/CAMK2A/NAPA/GIT1/TBX3/CASK/PER2/VPS18/SNCAIP/CXCL12/RAPGEF4/OXCT1/PRRT2/RAPGEF3/MEF2C/GDNF/CACNB4/PPARG/ACSL4/FOXO1/ANXA1/PRKACB/VAMP2/STX2/LIF/AGTR1/STX1B/WNK4/EPHA5/LEP/TRPA1/ADAM17/GPER1/ADRA2A/SYN2/RIMS1/ITSN1/BMP6/IRS2/STX11/SLC8B1/RASL10B/MYOF,90
GO:0002250,adaptive immune response,87/3264,233/11134,0.37339055793991416,1.2736919338550872,2.7189461253075597,0.004700114499334061,0.033956663311266705,0.033956663311266705,PLA2G4A/FCGR2A/EPHB2/SECTM1/TRAF3IP2/HLA-A/EMP2/TRPM4/NFKBIZ/BRD4/ZBTB46/PSMA7/IL6R/PSMB9/JAG1/BTN3A1/JAK2/IL6/CD40/RORA/SOCS5/ALCAM/ZBTB1/SIPA1/PRDM1/PTK2B/UNC93B1/MAPK3/EXOSC6/NBN/ERAP2/BCL6/CTSS/PIK3CD/C4A/CAMK4/C2/CD274/B2M/C7/MICA/TNFAIP3/MICB/HLA-B/MALT1/JAK1/IL17RA/ARID5A/RAPGEF4/LGALS1/STAT3/STX7/PRKAA1/ZBTB16/RAPGEF3/MEF2C/ENTPD7/C4B/CTSC/IL17RB/MTOR/TNFRSF14/ANXA1/BACH2/C6/TP53BP1/TNFRSF1B/NOTCH1/C1R/IRF4/RTKN2/MLH1/HLA-E/PSMA5/RAET1G/BTN3A3/ADAM17/IRF1/HLA-H/BTN3A2/FZD5/ERAP1/TFEB/IL12A/MSH2/STAT5A/LGALS9,87
GO:0097061,dendritic spine organization,29/3264,64/11134,0.453125,1.5456782322303921,2.819334589160791,0.0047193321021171885,0.033956663311266705,0.033956663311266705,LRRK2/EPHB2/SIPA1L1/PTPRD/INSR/PPFIA2/EEF2K/PAK3/SMAD3/CFL1/VPS35/ZNF365/EPHB3/DLG4/WASL/ABI2/PDLIM5/CAPRIN1/NEDD9/ARHGAP32/PTEN/PRNP/ABHD17B/IGF1R/LGMN/EPHA4/ARF1/TANC2/MAPRE3,29
GO:0002443,leukocyte mediated immunity,70/3264,182/11134,0.38461538461538464,1.311981523378582,2.7328240071415837,0.004719720981051306,0.033956663311266705,0.033956663311266705,FCGR2A/SECTM1/TUBB/TRAF3IP2/HLA-A/EMP2/TRPM4/SERPINB9/NFKBIZ/DDX21/DNASE1/IL6R/GNAQ/JAG1/PIK3R1/IL6/CD40/ZBTB1/CEBPG/JAGN1/MAPK3/EXOSC6/NBN/MAVS/GAB2/PIK3CD/C4A/C2/CD274/B2M/C7/MICA/HLA-B/PLCG2/MALT1/PIK3C3/ARID5A/TICAM1/STX7/KIF5B/PRKAA1/C4B/CTSC/NR4A3/TNFRSF14/CBL/INPP5D/VAMP2/C6/PIK3CB/TP53BP1/TNFRSF1B/C1R/CADM1/LEP/MLH1/HLA-E/RAET1G/BTN3A3/ADAM17/HLA-H/CRK/BTN3A2/FZD5/IL12A/WDR1/GNAI1/MSH2/LGALS9/ARL8B,70
GO:0001947,heart looping,14/3264,25/11134,0.56,1.9102450980392156,2.9341660189001355,0.004725382928839576,0.033956663311266705,0.033956663311266705,ENG/BBS5/BBS7/SMO/TGFBR2/CCDC39/MICAL2/SRF/TBX2/DVL2/DLL1/MEF2C/PKD2/NOTCH1,14
GO:0010742,macrophage derived foam cell differentiation,14/3264,25/11134,0.56,1.9102450980392156,2.9341660189001355,0.004725382928839576,0.033956663311266705,0.033956663311266705,ALOX15B/PPARA/NR1H2/ITGB3/CSF1/PLA2G2A/NFKBIA/WNT5A/PRKCH/AGT/APOB/PPARG/SOAT1/AGTR1,14
GO:0043616,keratinocyte proliferation,14/3264,25/11134,0.56,1.9102450980392156,2.9341660189001355,0.004725382928839576,0.033956663311266705,0.033956663311266705,TRAF3IP2/STXBP4/NFKBIZ/ZFP36/MDK/FGFR2/PRKD1/ZFP36L1/CASK/IL17RA/KLF9/FGF10/IL17RB/PTPRK,14
GO:0045429,positive regulation of nitric oxide biosynthetic process,14/3264,25/11134,0.56,1.9102450980392156,2.9341660189001355,0.004725382928839576,0.033956663311266705,0.033956663311266705,PTGS2/INSR/SMAD3/JAK2/HSP90AB1/ASS1/KLF4/ASL/HSP90AA1/AKT1/DDAH1/ESR1/PKD2/PIK3CB,14
GO:0045604,regulation of epidermal cell differentiation,14/3264,25/11134,0.56,1.9102450980392156,2.9341660189001355,0.004725382928839576,0.033956663311266705,0.033956663311266705,ALOX15B/ZFP36/TRIM16/SFRP4/ROCK1/PRKCH/ZFP36L1/NCOA3/NUMA1/DLL1/MAFF/AQP3/ERRFI1/ROCK2,14
GO:0046320,regulation of fatty acid oxidation,14/3264,25/11134,0.56,1.9102450980392156,2.9341660189001355,0.004725382928839576,0.033956663311266705,0.033956663311266705,ACACB/PPARA/IRS1/GDF15/KLHL25/PDK4/FABP3/CPT1A/SOX9/AKT1/TYSND1/PRKAG2/IRS2/MLYCD,14
GO:0060986,endocrine hormone secretion,14/3264,25/11134,0.56,1.9102450980392156,2.9341660189001355,0.004725382928839576,0.033956663311266705,0.033956663311266705,RAB11FIP1/C1QTNF1/GNAQ/RAB11FIP3/INHBB/CYP19A1/INHBA/AGT/TBX3/PPARG/AGTR1/WNK4/LEP/BMP6,14
GO:0035265,organ growth,33/3264,75/11134,0.44,1.500906862745098,2.8030025825865414,0.004727877008066218,0.033956663311266705,0.033956663311266705,ACACB/PPARA/SMO/RBPJ/FBLN5/TSKU/CTDP1/FGFR2/WWC1/PRKG1/ZFPM2/RGS4/STC1/NRG1/S1PR1/PDLIM5/SOX9/YAP1/TBX2/DLL1/FGF10/MEF2C/TBX5/PTEN/G6PD/NOTCH1/WWC3/PIM1/LEP/TGFB2/FOXP1/IGF2/RUNX1,33
GO:0045860,positive regulation of protein kinase activity,38/3264,89/11134,0.42696629213483145,1.4564469046045383,2.784173034367054,0.0047671689870503915,0.034188217824290386,0.03418821782429038,GAS6/PRKAR2B/LTBR/STRADB/RASSF2/ANGPT1/PIK3CA/EZH2/JAK2/PDGFRB/CDKN1A/TAOK3/WNT5A/PTK2B/ITGB1BP1/MMD/ADCY8/TLR3/CACUL1/SNX9/TPX2/NRG1/MAP2K3/MAP2K1/NEDD9/MTOR/TNFRSF10B/FGF1/TRAF4/MAP3K4/TNFRSF1B/LEP/PSMD10/TOM1L1/PDCD10/TNFSF15/NEK10/SESN2,38
GO:0006509,membrane protein ectodomain proteolysis,18/3264,35/11134,0.5142857142857142,1.7543067226890758,2.878285621795346,0.004853223380481723,0.03467694859789621,0.03467694859789621,ADAM19/TIMP4/MYH9/PTPN3/ROCK1/DAG1/TIMP3/FURIN/SH3D19/SNX9/SNX33/RBMX/TIMP1/TNFRSF1B/ADAM17/ADRA2A/ERAP1/PSEN1,18
GO:0106106,cold-induced thermogenesis,45/3264,109/11134,0.41284403669724773,1.4082737452779277,2.758476040257157,0.004878171006231877,0.03467694859789621,0.03467694859789621,PDGFC/RHEB/DIO2/MFAP2/NR1H2/ALDH1A1/SFXN5/ADAMTS5/JAK2/RBPJ/ACSL1/PEMT/LNPEP/G0S2/HSF1/LPIN1/GRB10/CEBPB/DDIT3/CAV1/ZNF423/ATF4/NPR3/PER2/KDM3A/RB1/OXTR/SCD/EPAS1/KDM6B/ADIPOR1/ALMS1/NOTCH1/LGR4/TLE3/FLCN/VEGFA/LEP/IRF4/NOVA1/ADAM17/IGF1R/KDM1A/FH/ACOT13,45
GO:0030032,lamellipodium assembly,23/3264,48/11134,0.4791666666666667,1.6345103145424837,2.8370414518581644,0.0048925397774259504,0.03467694859789621,0.03467694859789621,MSTN/CFL1/PIK3CA/PIK3R1/VCL/AKIRIN1/RAC1/AUTS2/WASF2/SPATA13/ACTR3/ABI2/ITGB1/S1PR1/HSP90AA1/WHAMM/GOLPH3/ACTR2/FSCN1/SLIT2/PLCE1/NCKAP1/ABLIM1,23
GO:0034394,protein localization to cell surface,23/3264,48/11134,0.4791666666666667,1.6345103145424837,2.8370414518581644,0.0048925397774259504,0.03467694859789621,0.03467694859789621,EPHB2/EMP2/MAP1A/ANK2/ABCA7/ANGPT1/GGA2/VCL/NEDD4L/FBLN5/HSP90AB1/GPD1L/GPM6B/PICALM/AKT1/LEPROT/SNX33/ARF6/FGF10/FLNA/PRRT1/TOR1A/PTPRK,23
GO:0046626,regulation of insulin receptor signaling pathway,23/3264,48/11134,0.4791666666666667,1.6345103145424837,2.8370414518581644,0.0048925397774259504,0.03467694859789621,0.03467694859789621,MSTN/SOCS1/IRS1/SLC27A4/SESN3/PTPRJ/SIK2/SORBS1/GRB10/TRIB3/CUL7/INPP5K/SNX5/ENPP1/PTPRE/PID1/PRKAA1/ADIPOR1/KANK1/MTOR/LEP/IGF2/PTPN11,23
GO:0072163,mesonephric epithelium development,23/3264,48/11134,0.4791666666666667,1.6345103145424837,2.8370414518581644,0.0048925397774259504,0.03467694859789621,0.03467694859789621,BMPER/SMAD3/SMO/PKD1/TCF21/FGFR2/SDC4/MAGED1/GREM1/SMAD1/AGT/SOX9/CAT/GDNF/FGF1/MYC/PKD2/HS3ST3B1/LGR4/SFRP1/VEGFA/SLIT2/SIX4,23
GO:0072164,mesonephric tubule development,23/3264,48/11134,0.4791666666666667,1.6345103145424837,2.8370414518581644,0.0048925397774259504,0.03467694859789621,0.03467694859789621,BMPER/SMAD3/SMO/PKD1/TCF21/FGFR2/SDC4/MAGED1/GREM1/SMAD1/AGT/SOX9/CAT/GDNF/FGF1/MYC/PKD2/HS3ST3B1/LGR4/SFRP1/VEGFA/SLIT2/SIX4,23
GO:2000630,positive regulation of miRNA metabolic process,23/3264,48/11134,0.4791666666666667,1.6345103145424837,2.8370414518581644,0.0048925397774259504,0.03467694859789621,0.03467694859789621,NEAT1/HIF1A/HRAS/SMAD3/NR3C1/IL6/ATOH8/SREBF1/SREBF2/KLF4/SMAD1/TEAD1/AGT/SRF/NOTCH3/STAT3/PPARG/TP53/JUN/MYC/FOXO3/TGFB2/RELA,23
GO:0010712,regulation of collagen metabolic process,16/3264,30/11134,0.5333333333333333,1.8192810457516342,2.8936608044764065,0.0049179924471316324,0.034755725049116844,0.034755725049116844,VIM/IL6R/IL6/LARP6/INHBA/KLF15/ITGB1/CST3/CYGB/ITGA2/NOTCH1/RGCC/CREB3L1/ERRFI1/MFAP4/RUNX1,16
GO:0046475,glycerophospholipid catabolic process,16/3264,30/11134,0.5333333333333333,1.8192810457516342,2.8936608044764065,0.0049179924471316324,0.034755725049116844,0.034755725049116844,PLA2G4A/PAFAH1B3/LDLR/ABHD12/PLCB1/PNPLA8/SYNJ1/GPCPD1/ENPP2/APOC1/PLB1/PLA2G4C/SCARB1/PRDX6/PLA2G15/PAFAH1B2,16
GO:0008360,regulation of cell shape,39/3264,92/11134,0.42391304347826086,1.4460318094629157,2.7664937148165767,0.004963091817358713,0.03482835631927814,0.03482835631927814,FGD1/FMNL3/EPS8/DAPK3/CFL1/NF2/LPAR1/PDPN/MYH10/CCL11/RAC1/MYH9/RAC3/CDC42EP3/FGD4/PTK2B/CDC42SE2/PARVA/PLXNB2/ITGA7/FMNL1/PHIP/PALMD/SHROOM3/EPB41L3/PLXNB1/CCL2/FMNL2/ANXA1/CCL7/FAM171A1/TPM1/VEGFA/FBLIM1/RHOBTB2/CRK/WDR1/FERMT2/ATP10A,39
GO:0015813,L-glutamate transmembrane transport,11/3264,18/11134,0.6111111111111112,2.084592864923747,2.965668060511841,0.0049641902262007424,0.03482835631927814,0.03482835631927814,SLC25A12/SLC1A7/TTYH2/ATP1A2/SLC1A1/PRAF2/TTYH3/ITGB1/PER2/SLC7A11/ARL6IP5,11
GO:0042417,dopamine metabolic process,11/3264,18/11134,0.6111111111111112,2.084592864923747,2.965668060511841,0.0049641902262007424,0.03482835631927814,0.03482835631927814,VPS35/SLC1A1/GCH1/MAOA/MAOB/ABAT/SNCAIP/ATP7A/ALDH2/TGFB2/NPR1,11
GO:0065005,protein-lipid complex assembly,11/3264,18/11134,0.6111111111111112,2.084592864923747,2.965668060511841,0.0049641902262007424,0.03482835631927814,0.03482835631927814,BIN1/ABCA7/NR1H2/ZDHHC8/LPCAT3/ACSL3/SNX9/APOB/APOC1/PRKACB/SOAT1,11
GO:0071676,negative regulation of mononuclear cell migration,11/3264,18/11134,0.6111111111111112,2.084592864923747,2.965668060511841,0.0049641902262007424,0.03482835631927814,0.03482835631927814,LRCH1/PLCB1/DUSP1/NBL1/GREM1/WASL/AKT1/CCL2/SLIT2/APOD/DDT,11
GO:0071216,cellular response to biotic stimulus,56/3264,141/11134,0.3971631205673759,1.354783757474621,2.7302912967800603,0.004990732774759249,0.034948951369455056,0.03494895136945505,VIM/EPHB2/WFS1/GBP3/MTDH/IRAK2/NFKBIZ/SMAD3/ZFP36/JAK2/IL6/CD40/TNIP1/ASS1/EDNRB/IRAK3/SLC7A5/WNT5A/HMGB2/LDOC1/MUS81/LY96/CEBPB/DDIT3/TRIM5/PRKCE/UPF1/PDCD4/TNIP2/CD274/B2M/MAP2K3/GIT1/TNFAIP3/SBNO2/PLCG2/HDAC5/MALT1/ARID5A/CASP1/TICAM1/CCL2/MEF2C/TP53/TNFRSF1B/NOTCH1/MAPK14/SCARB1/CDC73/BMP6/FZD5/PTPN11/TRIM41/SLX4/PLSCR4/RELA,56
GO:0045445,myoblast differentiation,34/3264,78/11134,0.4358974358974359,1.486912393162393,2.779028037090352,0.004995796885113934,0.034948951369455056,0.03494895136945505,MSTN/MBNL1/SMARCB1/JAG1/RBPJ/DPF3/AKIRIN1/BOC/SDC1/PLCB1/MAP3K5/CAPN3/SOX4/GREM1/DDIT3/NRG1/SMARCE1/ITGB1/ZFP36L1/SOX9/TBX3/SRF/RB1/TBX2/PLEC/DLL1/EPAS1/ACTB/FLOT2/MEF2C/SMARCD2/BTG1/NOTCH1/MAPK14,34
GO:0043009,chordate embryonic development,58/3264,147/11134,0.3945578231292517,1.3458966920101374,2.7186877301140755,0.005109942662487218,0.03569596833968016,0.03569596833968017,SLC2A10/MBNL1/PKD1/HOXA3/PDGFRA/RBPJ/SULF2/MTHFD1L/PLXNA2/WNT5A/LRP6/FGFR2/HAND2/FURIN/VASP/TGFBR2/NBN/PLXNB2/PPP2R3A/TBX18/LMO4/PCSK5/DSP/HOXA2/NKD1/SOX9/TFAP2A/ARNT2/MARCKS/SRF/KIAA1217/E2F7/NPM2/TBX2/COL1A1/SEMA4C/BRCA1/DVL2/DLL1/OSR2/GLI2/PRICKLE2/LFNG/PKD2/ACVR1C/COL3A1/FLCN/EDNRA/VEGFA/TGFB2/MTHFD1/SIX4/IGF2/TFEB/RALA/TRIP6/SSBP3/SULF1,58
GO:0048167,regulation of synaptic plasticity,47/3264,115/11134,0.40869565217391307,1.3941229752770672,2.7359200032302304,0.005127710727805822,0.03576854907683831,0.03576854907683831,EPHB2/SIPA1L1/ZDHHC2/MAP1A/CFL1/ADORA1/SYT7/CREB1/MCTP1/DLG4/PTK2B/CALM1/SQSTM1/LZTS1/ADCY8/FXR2/BEST1/SORCS2/BRSK1/NCDN/ATF4/CAMK2A/MAPT/PTN/CALB2/SLC38A1/GRIA1/PRRT2/MEF2C/PTEN/PRNP/VAMP2/MPP2/PRRT1/EIF4EBP2/NPTN/MAP1B/LGMN/GRIA3/ADCY1/EPHA4/ARF1/CHRDL1/NFATC4/FAM107A/PLK2/NSMF,47
GO:0019221,cytokine-mediated signaling pathway,111/3264,307/11134,0.36156351791530944,1.233348103084882,2.6700119649688303,0.005163055118865981,0.0359633494486527,0.0359633494486527,OAS3/GAS6/PARP9/TRAF3/OAS2/SOCS1/TRAF3IP2/HIF1A/IRS1/IRAK2/FZD4/NFKBIZ/METTL3/NR1H2/IL6R/CSF1/PIK3R1/JAK2/IL6/CD40/ROBO1/EDA/PXDN/CCL11/SOCS5/NFKBIA/TNFRSF19/SAMHD1/PTPRJ/PLCB1/EDA2R/LIFR/SLC1A1/IRAK3/WNT5A/PTK2B/JAGN1/MAPK3/UGCG/INHBA/LIMS1/STAT1/F3/MAVS/IL20RB/OXSR1/STAT5B/NSMAF/CHUK/TNIP2/BBS2/AKT1/RAF1/YAP1/ANXA4/TTLL12/GREM2/PPP2CB/ACKR2/TNFAIP3/IL31RA/CXCL12/JAK1/RPS6KA5/IL17RA/CASP1/IL16/PLP2/CCDC3/STAT3/CCL2/ILK/ADIPOR1/IL17RB/TNFRSF14/PPARG/TP53/MAPKAPK2/CBL/IFNGR1/TANK/CCL7/TSLP/MX1/TNFRSF1B/NOTCH1/FOXO3/MAPK14/TBKBP1/LEP/IL17RD/HIPK1/IL34/ADAM17/IRF1/SLIT2/WBP1L/AGPAT2/SPHK1/ACKR4/PTPN11/IL12A/TRIM41/OSMR/GNAI1/OTUD4/ACTN4/UBE2K/STAT5A/RELA/TNFSF13B,111
