gene_id	gene_name	SRX384345	SRX384346	SRX384349	SRX384350	SRX384353	SRX384354	SRX384357	SRX384358
FAS	FAS	1023.20544277702	881.155897352097	1373.95389351332	679.487445607331	1401.24659797062	1834.29420423679	1019.21594785473	977.139379321658
FAS-AS1	FAS-AS1	3.00202396503118	3.00434634676088	8.00054312640468	3.00978318537863	3.99667494378302	3.99267352558397	5.99796255217335	2.99800088493847
FASLG	FASLG	0	0	0	0	0	0	0	0
FASN	FASN	2211.21022064218	1924.45643969619	1552.80300521919	838.701222717474	1331.23222317118	1983.12338542418	1044.13245100991	1670.51968351629
FASTK	FASTK	1170.91279631791	999.165486791192	1208.66855850204	604.36824357856	1054.01674602872	1455.56660737452	872.271909188189	846.951216863387
FASTKD1	FASTKD1	153.838918184072	146.690712540524	180.376375719145	87.1879375310738	240.468492846788	277.986716373495	91.1042839290133	102.154848406795
FASTKD2	FASTKD2	585.954905878041	527.224147035574	675.1627409312	436.681007588267	646.019096854597	920.766841880019	523.207454051718	525.727014288747
FASTKD3	FASTKD3	130.612120320441	96.8268467373234	93.9660779733913	51.291761641172	134.346009923716	127.462781272156	106.961142010282	114.012018941856
FASTKD5	FASTKD5	193.260306757346	214.223816682802	170.689127312304	167.674962044642	250.246297900787	377.493502390152	124.180595062112	231.028870679557
FAT1	FAT1	8887.59298116128	4935.497192469	10127.5216254826	3833.23584379041	12661.6623520997	17983.6189470004	6230.9654202983	5478.01798098301
FAT2	FAT2	15.0498893408954	13.0291669479351	26.6139008127554	7.01758686583182	12.9567342143063	14.0087338865568	5.0187761176182	16.051236509236
FAT3	FAT3	22.6593137227291	18.1090758600051	24.4119575612421	5.66077048675705	36.2082484860627	23.0238944428864	23.6212838377751	18.8809941587385
FAT4	FAT4	2709.72445675106	3304.51184716434	2933.21134651146	1963.98135992649	2842.67835217727	5290.4771810387	2491.87878038061	3219.86442945232
FATE1	FATE1	0	0	0	0	0	0	1.00248198147226	0
FAU	FAU	4238.8473629819	4330.78209115176	4001.13646371803	1922.22794733239	3719.32168734958	4756.04224469372	2873.21780241972	2987.66586121722
FAXC	FAXC	4.41540413506997	5.33314982478837	6.65769671829303	0	8.01273420660445	4.72192461377978	3.30746282509841	1.32728372400667
FAXDC2	FAXDC2	2004.13458167416	1725.92410451484	2235.63099421999	2229.76962869286	1837.92480908094	1626.68915162527	1748.317139009	2533.82890766129
FBF1	FBF1	151.217073978386	112.104204497161	207.482006148034	75.0366126116613	216.213312976619	172.792618702471	147.207768496965	100.093050761242
FBL	FBL	1060.35365136353	1116.34876444952	1010.10176871346	554.552561352592	1061.31093459233	1279.67229263039	749.316731232674	828.277862741454
FBLIM1	FBLIM1	1581.04485304997	2141.39387654469	1683.06399000343	1309.73630128367	1704.65317895225	2634.1826563294	1146.06693536293	1574.96454901838
FBLL1	FBLL1	17.996004283366	11.0184596271527	30.0633555138977	6.98712925194823	3.0042660209345	0	7.98310731156315	4.98848078212589
FBLN1	FBLN1	164471.129188878	138870.936438083	202738.455151463	119387.715629182	185875.58829178	211964.501124901	136436.526808437	143106.461913212
FBLN2	FBLN2	21522.7460898224	15900.5941265112	26250.789904414	12366.3885753978	16839.7090998936	19019.2912249548	21268.3717433325	21563.9900832068
FBLN5	FBLN5	7843.72716640453	8351.90389938708	10180.2553840176	6584.80200907681	10255.4608726778	15742.4374240812	7187.3750961057	10021.0961390434
FBLN7	FBLN7	41.2050393246644	40.1524572599277	52.8643556799125	32.3493626457059	32.3788492378687	47.963980384096	50.0274719935263	66.6756521512503
FBN1	FBN1	54586.879634968	60092.8012739518	86354.3866891909	38558.5524263781	78819.4932849044	85333.1810652504	58001.796450031	63862.8973356504
FBN2	FBN2	6654.87266106928	16267.0375030557	4454.56460367892	7266.97006555006	11728.9806015818	76108.2499641809	3422.55850511084	16516.0897180905
FBN3	FBN3	0	0	0	0	0	0	0	0
FBP1	FBP1	1.93313864456875	0	0	2.07613202346514	0	0	0	0
FBP2	FBP2	0	0	0	0	0	0.999183320375168	0	0
FBRS	FBRS	704.883570633759	791.833939735092	904.299885588735	590.820781992519	819.568971608434	1135.71866352356	665.678346076711	795.434739591263
FBRSL1	FBRSL1	523.847337411859	474.53764413685	446.857130984373	338.799467896107	469.937036523865	764.420541924438	388.313871131688	517.18018417304
FBXL12	FBXL12	498.667543428608	369.961021230992	478.336305049296	316.078199039742	388.607908864071	609.727042946971	362.313929135993	441.983837126515
FBXL13	FBXL13	10.1586724609644	6.02056635567179	13.7436490334927	1.00561553698505	23.9858574769643	6.44007948059069	21.9224563906111	16.0466148201819
FBXL14	FBXL14	120.122943175945	106.128336582681	136.848628613528	74.991719762714	103.780277427082	144.776533648352	109.05028261417	122.00763331484
FBXL15	FBXL15	149.291583613954	168.221912499495	119.472203986301	76.9572613974409	108.550383363323	144.588232581897	121.379795480131	137.158367435219
FBXL16	FBXL16	5.13198618637199	9.32664714210824	5.11395125735988	11.2789161335226	13.2814984782574	24.5690600816283	5.13123166582633	9.32552524242246
FBXL17	FBXL17	487.455722094907	461.876117757435	630.268056088291	398.859571300369	544.341184307893	632.762654956451	526.3518750492	658.803540398636
FBXL18	FBXL18	586.223069476853	649.774680610719	658.344280798859	529.406754739885	747.222679792982	1347.88917357398	540.09054661475	752.878098321383
FBXL19	FBXL19	338.173985219193	329.531834776832	279.885291035203	162.444474914928	328.536966152317	347.627052334802	266.34007735561	252.253427701897
FBXL19-AS1	FBXL19-AS1	149.215817372595	74.0683169135007	149.727895498103	63.0990748424533	129.523581104811	115.861966476276	124.178366726554	83.0791133434342
FBXL2	FBXL2	189.19099869915	151.615315796214	320.632790661611	138.229999785473	283.128319848848	321.363639975732	176.564294643716	183.119175178795
FBXL20	FBXL20	599.755195500572	410.829605485159	718.713637917175	279.093165997914	651.834131742801	618.618003146376	467.135684447835	550.534035334814
FBXL21	FBXL21	0	0	0.998919040758409	0	0	0	0.999521481065728	0
FBXL22	FBXL22	12.9076299974358	20.1320406654967	29.8348443426013	13.8436179384695	14.4826590285427	30.1391112776064	10.6425502223424	14.5674680166039
FBXL3	FBXL3	1360.11976278076	1364.6971110666	1367.98100294047	1306.30970720306	1124.03556377547	1808.80203148474	1137.67743165645	1671.54044913465
FBXL4	FBXL4	347.029341401216	307.89150171748	399.584678668472	225.826955865472	399.856740592725	637.428817260353	289.211570081585	361.825448596933
FBXL5	FBXL5	906.509161355848	872.950734763579	1037.82304467084	712.185265782801	1068.8738069137	1109.37667076995	898.171287907421	924.560393201641
FBXL6	FBXL6	173.051113679491	185.47401077309	154.826688874389	90.6600648497805	148.655246097931	284.406509650931	107.096023845393	143.97466690504
FBXL7	FBXL7	611.749538483353	867.096690540689	605.353507022763	552.698895319297	687.351733968745	694.92083129933	397.272418507575	751.578382144003
FBXL8	FBXL8	120.499194716459	116.216871309172	108.360522615854	61.0345697519622	75.928074617988	105.578281079226	113.708138974124	89.7612718195387
FBXO10	FBXO10	278.617502475351	290.491813542103	372.96113639168	241.317568661738	461.853561336626	542.890342399461	332.965161069353	340.350088586381
FBXO11	FBXO11	1358.02488265367	1157.99031996876	1509.17713087784	877.790635270852	1758.59985930012	1939.16622969408	1187.26093792505	1316.50353655854
FBXO15	FBXO15	8.06206091962044	3.02524769036627	11.0752326021651	7.04525867183513	7.61842241932309	5.02610435902702	7.04777172312918	8.0518426301152
FBXO16	FBXO16	1.00189453345192	0	0	0	0	0	0	0
FBXO17	FBXO17	618.938466152366	538.383308911933	716.991410990518	381.424223246989	771.504969795502	793.074494576198	659.404900390644	629.21703722433
FBXO18	FBXO18	1856.00274693488	1755.04779445558	2059.67662681586	1208.36463662476	1952.81172266348	2476.5751973809	1535.12549309136	1757.67433620771
FBXO2	FBXO2	24.0192531018267	38.0517370178087	58.978868718764	30.985885667831	41.9455079839985	56.9016463984405	38.998051636729	53.9782008467268
FBXO21	FBXO21	1131.53643400322	826.676431416379	1212.57395554323	649.716922431213	1160.23632158798	1137.13268826432	908.474265062247	954.779221992521
FBXO22	FBXO22	613.230426041166	391.267520831326	579.724843307317	199.49743769675	689.867164767978	665.067763689487	446.109604446619	303.239370544593
FBXO22-AS1	FBXO22-AS1	91.642244430376	60.2623906669926	100.629876567378	39.3532664571413	80.484903259801	57.2175953179117	67.9526560847914	41.9528948284681
FBXO24	FBXO24	23.3591142909368	11.8503901314822	21.5041821614808	3.82931883796346	13.1456521834979	12.4828341926252	13.4390795220426	7.95629833915255
FBXO25	FBXO25	350.492317956649	238.130066259324	390.244628775281	209.912260101309	427.778444235114	431.932007316591	298.609997195853	322.047957031328
FBXO27	FBXO27	167.284252944845	152.966286388969	191.705683915257	110.673996658063	199.475815800703	200.486866582858	127.460567644214	108.742524409638
FBXO28	FBXO28	863.412533674928	698.150940146702	998.800899289845	641.991341988989	1077.24941205562	1392.77300439983	764.59025846132	872.168928073103
FBXO3	FBXO3	499.746383792219	452.395811781878	666.087281455378	372.532010373104	498.28102584482	597.994509299859	506.457175667411	462.362783063769
FBXO30	FBXO30	734.820533625893	662.824004614693	912.90593202416	760.530069334868	982.626645992689	1096.42755431371	671.805060265227	735.155956206669
FBXO31	FBXO31	1155.41947145179	1139.86971942319	1350.43804087758	814.852224326067	1273.49632682512	1327.90587906872	1133.22775876285	1237.95865660571
FBXO32	FBXO32	2245.7752128325	5626.68090312005	2262.83977604127	4076.07998013365	2340.9918025683	4131.79685193401	3074.60061713458	4677.62252418617
FBXO33	FBXO33	354.551054723263	359.305114305305	415.834902436626	279.178194036941	356.261517385668	430.525786364864	295.497878105004	414.501650431536
FBXO34	FBXO34	385.671041360975	321.361252316245	446.576192504344	194.820446457557	439.866890149506	452.268440545805	332.555463570923	360.811514401163
FBXO36	FBXO36	110.138163311187	96.1011405081102	111.789239100635	62.0125642993673	118.647629991056	84.8853228716498	91.090513119631	98.0537919044212
FBXO38	FBXO38	826.327038283398	620.503204261389	983.451179736955	583.182725154008	985.83459554515	1110.6759280314	770.935970529964	859.408898935983
FBXO39	FBXO39	1.18112125174833	3.11483464113867	2.24727383499026	0	2.35765212917321	2.35628517894662	3.00368327731406	1.17965366036331
FBXO4	FBXO4	140.933724902969	124.719170482702	168.827959038597	114.404335905975	123.867275010654	152.755782524501	133.692384300874	136.551718506204
FBXO40	FBXO40	0	0	1.99377010255284	1.00056692665372	0	1.99762485603906	0	0
FBXO41	FBXO41	218.685112373502	158.942792919403	180.158005079984	107.582004378059	174.723073132859	276.188325377798	189.37884410209	158.482046733001
FBXO42	FBXO42	607.74828998842	564.483245458391	633.396174097433	461.595161676796	632.678719457836	850.769853120605	484.521415705825	766.176609892747
FBXO43	FBXO43	2.56931471548444	2.1950294068662	2.18800321940718	1.28312065001872	1.28109738868309	2.56277806238104	1.28379442044676	2.1945107238105
FBXO44	FBXO44	499.652156929986	406.984143964485	417.409105495	250.443222835586	450.681502009028	475.528237878699	386.948138836366	337.733620644842
FBXO45	FBXO45	154.091648327829	156.128796959248	204.113089323544	113.530957824872	201.940866701703	217.205994624292	152.966429359125	169.48966873575
FBXO46	FBXO46	157.203434185769	141.144765055803	172.651401193242	99.0257591604811	148.537147176989	219.710363906192	129.140124333389	141.089162714037
FBXO47	FBXO47	0	0	0	1.00112817067149	0	0	0	0
FBXO48	FBXO48	36.5185932951034	22.0570682015552	24.8887190803393	20.7487175829914	32.6572308221883	24.0604620869507	39.3729713899281	44.4877759951482
FBXO5	FBXO5	106.942237887026	73.9695105009196	126.030173933948	37.6420735613191	99.1050727972526	109.130512928188	68.0048416041847	71.9262380185731
FBXO6	FBXO6	122.651902110851	117.125983873095	126.131783410986	75.3896664016571	113.2390910598	131.570746646852	134.400659480897	124.000536866493
FBXO7	FBXO7	1447.38401648982	1375.45569173591	2015.40815028047	1124.96760244631	1859.28923397041	2019.10051435424	1366.98943621779	1517.94005861097
FBXO8	FBXO8	379.74039916814	376.314876990186	430.014793135174	278.772836904405	441.043503916887	476.688919296448	296.035449420246	414.460451977555
FBXO9	FBXO9	1071.75469464693	1189.33587935838	1373.76837964552	989.440140079757	1330.96864321611	1710.77269425239	942.945914485649	1182.91143172136
FBXW10	FBXW10	0	0.891695177464593	1.97961444092615	2.38570204706352	2.97391689887916	0	0	0
FBXW11	FBXW11	1706.49527682924	1370.03549351304	1772.22042778252	1175.23593728689	1833.60143071653	2218.70756412511	1534.71112313361	1603.64751231322
FBXW12	FBXW12	0	0	0	0	0	0	1.00247456447751	0
FBXW2	FBXW2	1948.94382729904	1779.62029425485	2487.42970856386	1355.66137652478	2134.8612671259	2751.30373087238	1735.50819177024	1897.64193201471
FBXW4	FBXW4	416.181038569466	411.010494074094	562.585922620263	430.942864478268	567.306270591928	768.976807578142	390.248391717454	470.358802498668
FBXW4P1	FBXW4P1	0	1.0008897900949	0	0	1.99481743916985	1.99841942719842	0	1.9997622803619
FBXW5	FBXW5	1841.76104428788	2003.8994567455	2091.70996401457	1107.43983056659	2387.03560160615	3399.12773459897	1426.51351987847	1858.96304528053
FBXW7	FBXW7	327.06025310878	222.079407453122	420.890318223036	181.962889792608	466.286045206519	521.390839202948	289.012577462	287.432474285618
FBXW8	FBXW8	496.649230597164	373.722162185759	590.537620568335	293.590139497443	758.999438139338	1030.60402737718	597.985913642717	493.495462917692
FBXW9	FBXW9	93.0501085676466	68.059939866581	101.00633820771	39.992739364329	94.8421932212368	112.769633805141	76.050822679565	73.9706088635071
FCAMR	FCAMR	0	0	0	0	0	0	0	0
FCAR	FCAR	0.904320431469511	1.80985779125242	0	0	0	1.11311191206938	2.22883759671763	0
FCER1A	FCER1A	0	0	0	0	0	0	0	0
FCER1G	FCER1G	0.996552185523127	1.00190713437662	5.04051323510707	0.994358371510866	2.01624360783879	0.994874164819424	2.9771854470539	0
FCER2	FCER2	0	0	0	0	0	0	0	0
FCF1	FCF1	918.652452671179	827.816536993086	1051.21711024831	653.733206344577	941.239592058968	1263.4831863318	839.758168543219	756.987729078362
FCGBP	FCGBP	12.0211751841732	12.0085218617949	15.9426776850411	5.00466806978841	22.8892516082444	15.9851188115271	6.01301805568406	10.0161578996713
FCGR1A	FCGR1A	5.46619308945778	0	5.60662936617468	1.65458021876316	12.88751954844	2.47833389767805	1.6556081574659	4.96480862529493
FCGR1B	FCGR1B	0	0.989964852197111	0	0.988031322800592	5.03425614783613	0	0	0
FCGR1C	FCGR1C	0	0	0	0	0	0.999175189690425	0	0
FCGR2A	FCGR2A	17.1917325304886	7.07940117504214	60.5283820763907	16.1622864119956	48.1427685132832	26.2255204434439	46.5596423553526	24.1759967966026
FCGR2B	FCGR2B	0	0	0	0	0	0	0	0
FCGR2C	FCGR2C	0	0	0	0	1.1461288517876	0	1.15331542227896	1.07316076621619
FCGR3A	FCGR3A	0	0	0	0	0	0	1.00248682709001	0
FCGR3B	FCGR3B	0	0	0	0	0	0	0	0
FCGRT	FCGRT	2852.36266173742	2303.53676114113	2921.66050641328	1871.85785967317	3149.04389997593	3955.0704987856	2323.52821649709	2635.89670666677
FCHO1	FCHO1	7.45163229412532	9.58050636182454	27.9531319282966	10.8358061703934	11.6663831115085	16.2279776167668	10.8431680391393	6.67644973495259
FCHO2	FCHO2	752.910618912011	774.405872428967	835.828906501928	693.199549480879	852.278242550779	1204.31112726454	745.516846030641	1052.86469482118
FCHSD1	FCHSD1	527.677223834441	528.527444923333	660.997148280633	410.887132724795	618.651191040002	970.485175852946	432.496300220044	651.281646096836
FCHSD2	FCHSD2	577.868110456942	531.470005054136	785.907634316575	526.296191298586	952.300868169457	1583.64459338215	636.273238664068	697.746608743151
FCN1	FCN1	0	1.00010419679346	0.996517646851289	0	0	0	0	0
FCN2	FCN2	0	0	0	0	0	0	0	0
FCN3	FCN3	1.00299093321553	0	0	2.00261718129809	0	1.00061760472195	1.00092477605663	2.00151486960929
FCRL1	FCRL1	0	0	0	0	0	0	0	0
FCRL2	FCRL2	0	0	0	0	0	0	0	0
FCRL3	FCRL3	0	0	0	0	0	0	0	0
FCRL4	FCRL4	0	0	0	0	0	0	0	0
FCRL5	FCRL5	0	0	0	0	0	0	0	0
FCRL6	FCRL6	0	3.31746360729674	1.10438136500608	0.843038924102685	2.20679384903528	5.36106575957449	0	0
FCRLA	FCRLA	1.14392097927237	1.14467251827805	3.09440873418732	0.994476350897059	3.10380769599533	0	1.98991433988874	0
FCRLB	FCRLB	15.3298174035481	10.8240491012151	15.2456720506925	3.40478963384691	7.94084309848653	5.39669339960089	8.1106364839499	10.2143862506097
FDCSP	FDCSP	0	0	0	0	0	0	0	0
FDFT1	FDFT1	988.64252134126	888.135323109272	1171.33720896813	695.048899651123	1056.74183707602	1137.35341509378	772.390975577412	973.418287781814
FDPS	FDPS	860.114996394673	725.525767805713	931.335392839577	528.854522931958	857.146389023233	1017.88474308894	656.087300254116	712.132423262855
FDPSP2	FDPSP2	1.00156299648151	1.00353478571213	1.99427401839602	1.00098626276985	3.98395699577203	2.99664900516573	3.00537598485564	1.00139917632621
FDX1	FDX1	231.306981524584	226.226957982844	237.493982729314	158.048706734229	225.270533103784	242.793333860452	236.43156297486	265.190156239874
FDX1L	FDX1L	215.868116277271	180.413740464336	242.052083515033	134.667753452842	250.963774252265	323.069592026414	171.445996454034	156.478931544757
FDXACB1	FDXACB1	42.3739037281369	28.1020593475449	52.7688284172101	26.6919711106355	44.7263052772286	48.3774254787614	44.5201617442435	29.4756040684424
FDXR	FDXR	1149.98712415242	569.731526609788	688.504277390461	144.706817514419	833.514544546329	535.395021096499	526.480439568231	292.282660765306
FECH	FECH	484.75220302379	389.341469020749	539.334824653527	341.335896288316	643.183246882382	693.377619754319	497.890225707119	464.547424450367
FEM1A	FEM1A	383.549791676933	313.291690011024	422.947294792845	233.107850789139	416.488112946577	575.315583242255	313.18064795922	355.328681597073
FEM1B	FEM1B	1350.79240267628	1318.48659145893	1435.12959001584	1031.68091025916	1480.6872673244	1847.18265694036	1252.76015676801	1304.73919283991
FEM1C	FEM1C	727.222004799726	597.982024027669	673.003848932014	382.381692969728	704.882454799134	765.368592593712	541.29900782828	481.279318392492
FEN1	FEN1	151.166124609641	122.141452048121	134.816569505057	91.136548170976	144.653464528214	164.814578857823	97.0616373709009	105.023243892216
FENDRR	FENDRR	1523.06414541263	1119.97007624258	1249.25526311088	459.51647523068	2128.17119662544	2102.69276950495	1082.74250364457	739.005045394008
FER	FER	203.563468141688	145.87949379302	253.790439298635	105.095326386041	265.789490875109	332.454241560991	266.631555833681	225.446831644084
FER1L4	FER1L4	71.1163492916751	56.0444842061948	135.56994634875	64.0484886620562	99.5641413386323	212.780102743294	104.195197259885	106.14343068008
FER1L5	FER1L5	4.00745178320943	4.004141395005	9.97104651499715	3.00103773118072	7.96734506068022	5.99521389011983	6.00872601005582	5.0046705945233
FER1L6	FER1L6	330.530560632446	28.0227978691212	195.41572580953	29.0206768183879	524.920198582683	69.925741177547	830.496687946211	82.1056452322064
FER1L6-AS1	FER1L6-AS1	0	0	0	0	0	0	1.0024750560531	0
FER1L6-AS2	FER1L6-AS2	0	0	0	0	0	0.999356269607742	0	0
FERD3L	FERD3L	0	0	0	0	0	0	0	0
FERMT1	FERMT1	85.1393249590135	46.0390695462317	62.8179933405912	19.0121493466841	74.6955054996165	72.9196570040734	36.0607520082992	42.0495943816408
FERMT2	FERMT2	2973.40065950879	4578.62899225976	3470.76564904421	2666.39771499834	3432.17896661117	6962.74096752422	2577.60489511989	3768.08484678712
FERMT3	FERMT3	20.6730878766113	20.673737608606	24.6657299201101	8.85000320919335	3.08006684849521	14.3853846087086	31.4994632173694	19.6717217958096
FES	FES	318.69139748524	213.858403599784	165.182040472531	83.8333162008437	247.283063552731	247.654949613856	318.445700222739	283.208255993682
FETUB	FETUB	1.00189992751372	0	0	0	0	0	0	0
FEV	FEV	0	0	0	0	0	0	0	1.00189225717274
FEZ1	FEZ1	1832.94252413119	1440.29435577265	1853.84655928178	951.531349622289	1739.81399123206	1583.02763948785	1539.21341089838	1357.08900533872
FEZ2	FEZ2	1123.22722121205	1055.8009548993	1358.72647314404	904.040586933971	1619.10229438992	1786.85096889997	1095.25310298354	1131.44048224213
FEZF1	FEZF1	0	1.00162294946963	0	1.00012925359164	0	0	0	0
FEZF1-AS1	FEZF1-AS1	0	0	1.99670972338718	1.00023842540288	0	0	1.0009840739316	0
FEZF2	FEZF2	0	0	0	0	0	0	0	0
FFAR1	FFAR1	0	0	0	0	0	0	0	0
FFAR2	FFAR2	0	0	0	0	0	0	0	0
FFAR3	FFAR3	0	0	0	0	0	0	0	0
FFAR4	FFAR4	0	1.00113486007137	0	3.62691894443753	0	0	0	0
FGA	FGA	0	0	0	0	0	0	0	0
FGB	FGB	0	0	0	0	0	0	0	0
FGD1	FGD1	539.90057724579	413.658424627507	573.479062111007	261.139162221061	748.15060131368	605.296722144678	549.819278695302	464.70210154645
FGD2	FGD2	0	0	0	0	0	0	0	0
FGD3	FGD3	0	0	1.99191887054459	0	0	0	0	0
FGD4	FGD4	352.654614382014	1375.5161570036	427.678066125942	1226.78740278329	513.577741116047	2466.62372222059	565.753223330084	2600.10046645437
FGD5	FGD5	26.7050484848735	28.009913836864	49.8249290143363	13.0030974369298	3.01696745838506	3.02651958505869	44.851630162693	36.0290994328168
FGD5-AS1	FGD5-AS1	3721.32460346469	3627.92827581968	4135.36211599704	3102.06693809873	3350.29356461007	4601.96987860462	3112.65789535303	4114.94997599491
FGD5P1	FGD5P1	1.00225720858058	0	0	0	0	0	1.00212275533177	0
FGD6	FGD6	177.258769391125	102.050477912486	328.86755584095	207.127210736805	308.489254832805	326.252403180259	211.378943357152	298.374772313173
FGF1	FGF1	57.9935505989911	108.201364612845	242.494104053241	209.618911995734	115.615840383701	539.126483282755	109.10843677111	146.549694971253
FGF10	FGF10	217.300127424264	84.0148204421469	30.099772559596	6.19505653959575	172.107082638982	51.2590971737576	51.3338570027848	16.7916203292116
FGF10-AS1	FGF10-AS1	4.11953932423809	2.14886754818914	0.999047740879139	0	4.07208835695376	1.00673940825147	1.01743513443114	1.02664127356668
FGF11	FGF11	344.423444542659	301.32226023306	371.331291825142	166.027567049336	228.343001218991	404.445059489706	274.556570426436	217.107662097705
FGF12	FGF12	0	0.987291412477361	0	1.00413048395916	0.999326869485494	2.00468795333348	1.00518150010943	0
FGF13	FGF13	386.492293718086	68.6020967838783	474.59705696039	118.523741809106	114.979899765728	41.9809246347811	628.415575524856	250.613284778894
FGF13-AS1	FGF13-AS1	4.00220421736173	2.00699088922668	3.01684840908514	4.99347411366598	0	0	0.997883295693037	13.9825095763449
FGF14	FGF14	99.1247180495695	174.182888548269	136.907359180958	124.025802035782	125.625157712264	284.708887091618	70.0702456309728	174.299452120771
FGF14-AS1	FGF14-AS1	0.988794562673291	0	1.00921198000419	0	0	0	0	0
FGF14-AS2	FGF14-AS2	17.0023850545348	11.019931007975	17.03189581528	12.9816055891549	16.0182950308214	14.9658942470183	4.99214210248269	10.9802808510009
FGF14-IT1	FGF14-IT1	1.00002318732301	3.00056568820156	0.997861331891904	0	2.99053428617184	1.99491291250275	0	0
FGF16	FGF16	0	0.995625964582469	1.00096984985415	0	0	0	0	0
FGF17	FGF17	8.38311382039667	7.13352686742162	8.89016417737885	8.9921715533372	4.89489866754219	3.2676246490455	2.4562404143968	4.09197153072725
FGF18	FGF18	33.0317662998688	34.0425861303474	70.9362944369874	50.9886313799378	7.98489882832629	6.98886670026067	44.0140417898427	85.9942237988739
FGF19	FGF19	0	0	0	0	0	0	0	0
FGF2	FGF2	1642.56473833033	1163.97211517892	2144.64132685448	1018.79783089143	2203.80053914011	2580.0946562898	1363.67049465543	1216.57862682533
FGF20	FGF20	1.00173071605129	0	0	0	0	0.999357373553102	0	0
FGF21	FGF21	0	0	0	0	0	0	0	0
FGF22	FGF22	0.904449817990979	0.907690685747085	0	4.51339465596428	0	8.92956824057697	1.4972276815153	8.7900978316749
FGF23	FGF23	0	0	0	0	0	0	0	0
FGF3	FGF3	0	0	0	0	0	0	0	0
FGF4	FGF4	0	0	0	0	0	0	0	0
FGF5	FGF5	1475.99613605953	960.274796556175	1504.15985903564	780.508578402415	2592.11263790939	3567.90389472063	1460.63808384475	1024.03818440817
FGF6	FGF6	0	0	0	0	0	0	0	0
FGF7	FGF7	8881.31926649389	7010.95136965517	8868.3779985415	5591.84486846261	10781.7525717759	10141.8868811368	9400.87029847265	7416.21249147227
FGF8	FGF8	0	0	0.995965425373686	0	0	0	0	0
FGF9	FGF9	137.206617206018	254.224200447192	390.931391561115	140.079580895657	74.7088034191099	64.9258446752241	98.1544241219999	91.0981811935235
FGFBP1	FGFBP1	0	0	0	0	0	0	0	0
FGFBP2	FGFBP2	0	0	0	0	0	0	0	0
FGFBP3	FGFBP3	18.0214139723798	8.00880027101141	20.9652127864974	6.00063805794209	11.9674129593997	9.98596675602688	23.0193341729863	9.00367268899572
FGFR1	FGFR1	15249.8943480104	13639.5103443129	17605.4541519469	9853.84517689948	16532.9561819622	22272.223183684	14237.6363495224	15645.0411569623
FGFR1OP	FGFR1OP	276.343880740105	183.763767258523	320.35287049257	157.311592759935	361.232817269259	313.73099692143	215.590930689925	181.756842603694
FGFR1OP2	FGFR1OP2	486.890648180308	480.91737937316	595.216504442586	253.150469206776	594.610983261878	570.768399957435	415.749573674412	479.94922945599
FGFR2	FGFR2	68.6733791976513	10.5521659635419	37.4720965607021	8.10243037680761	9.89052601308699	4.54437657893859	66.7752994698354	11.6792892216604
FGFR3	FGFR3	16.5827404627343	19.4185271002366	8.70775130506699	2.92299407947389	3.16852866501576	5.81007887399473	8.77768720020811	11.6718084283949
FGFR4	FGFR4	414.696971379685	274.213910273035	458.754407087824	124.519643138173	303.050892874766	279.259687755276	353.210868534091	194.954730989186
FGFRL1	FGFRL1	544.488432138303	426.550894966281	702.850487520014	400.100038698413	792.898102974083	692.699179279926	566.841928331499	701.273944250409
FGG	FGG	0	0	0	0	0	0	0	0
FGGY	FGGY	122.531086609586	110.052657017912	276.537334329401	129.824056548989	265.395020510638	167.2546754442	235.514681372192	203.778609901681
FGL1	FGL1	0	0	0	0	0	0	0	0
FGL2	FGL2	72.1067863932746	25.0224756284087	311.175454614324	131.213591836474	122.533640497317	110.904571098164	651.154993830428	321.363593919118
FGR	FGR	0	0	1.99170750136396	0	0.994806636812826	0	0	0
FH	FH	839.815830991174	835.080347797129	805.541464932863	637.79956128733	1102.18353256045	1490.54464641345	783.137757972232	1168.79091539888
FHAD1	FHAD1	1.02067919601541	0	0	0	0.942096972384984	1.01825810615359	1.02082376880017	0
FHDC1	FHDC1	18.5545412829879	17.6563639933381	15.3167531978441	8.20655615367335	27.3098683582615	14.7224549818031	8.83745649414	17.6657436642306
FHIT	FHIT	27.3126584028977	20.1918319183371	30.091702430448	11.6867209797991	34.8896388825313	24.2643277371616	35.7958043472708	22.2867410605766
FHL1	FHL1	7275.98994528059	8656.99957170483	11330.3890700312	8484.30262344595	8535.22325217021	15815.5872805534	9204.42893907326	13618.4021320459
FHL2	FHL2	4087.28114351476	4343.23018296276	5733.50563811251	3578.50197706822	4291.69541059326	7404.40371085147	3067.85120826401	3592.44932663682
FHL3	FHL3	406.215408998889	376.348427988353	377.81524450893	228.036049694464	446.231166987248	735.882923035918	395.273080152318	405.067505346412
FHL5	FHL5	0	2.28905176024606	0	0	1.60113841244148	3.21177456240896	0	0.804787216820948
FHOD1	FHOD1	501.380417771369	245.091172939218	414.007403743581	127.561636809765	700.231516413823	511.149475128623	445.30815438421	232.785471949406
FHOD3	FHOD3	2009.02023897982	2119.5908537284	4208.49153601501	2130.38664711815	3129.10015993624	5318.37425992003	2192.39764382003	2133.18244480165
FIBCD1	FIBCD1	82.1315997750922	36.0465046191308	76.8597871580965	37.0214982170248	858.030474648215	831.71565500661	102.14583098229	97.0941207127482
